,Term,Level,gene_count,num_pos,gene_name
209,GO:0032091,5,54,50,"ACTB, TLE5, AKT1, BAX, CDKN1A, CSNK1E, DAB2, DDX11, GOLGA2, GTF2F1, CFHR1, CFHR2, DNAJB2, IFIT2, IFIT1, LRPAP1, PDGFB, PEX14, PIN1, PRKCD, MAPK8, RALB, ROCK1, SLPI, AURKA, TMBIM6, SYMPK, CAMK1, AURKB, ITGB1BP1, BAG2, RACK1, NES, PARK7, DKK1, KDM1A, USP33, TFIP11, DISC1, DACT1, GNL3L, CTNNBIP1, CARD18, PSME3IP1, CFHR5, LRRK2, MITD1, TMC8, EFHB, ZFPM1"
210,GO:0032092,5,46,45,"ADD1, ADD2, APP, B2M, BLK, BMP2, BMP4, EPB41, FKBP1A, GSK3B, HFE, IDE, LRP1, MARK3, NVL, PRKN, PIN1, PSEN1, RALB, RAN, RPL11, TRIM21, STK3, STK4, TAF1, TCF7L2, TERT, TIAM1, CLDN5, VTN, USP9X, RIPK2, HIP1R, RAPGEF2, FLOT1, USP33, BAMBI, HIPK2, NMD3, DACT1, TRIB3, AKTIP, LRRK2, DTX3L, STING1"
211,GO:0032094,5,23,19,"AKT1, CLPS, COMT, CPS1, CYP1A1, ATN1, GAST, G6PD, GHR, GHRH, GHSR, HSD11B2, MPO, PLEC, SCNN1B, SLC16A1, SREBF1, BCL10, TMEM126B"
212,GO:0032355,5,78,73,"AREG, ASS1, BMP7, CALR, CASP3, CASP8, CASP9, CAT, CD38, CDKN1B, COL1A1, CRYAB, CSN1S1, CTNNB1, CYP1B1, CYP19A1, NQO1, DNMT3A, ESR1, EZH2, F7, FGF10, GH1, GHSR, GJB2, GPI, GPX4, GRIA1, FOXA1, HTR5A, IGFBP2, IHH, ITGAM, KCNJ11, LEP, MAP1B, MBD1, MECP2, MMP15, OGG1, OXTR, PCNA, PENK, PTCH1, PTGS2, RARA, SLC6A1, SLC6A4, SLC34A1, STAT3, STAT5B, STXBP1, TACR1, TACR3, NR2F2, TGFB1, TH, UCN, WNT7A, WNT8B, NCOA1, RGS9, SOCS2, ALDH1A2, MBD4, NCOR2, ARPC1B, TXNIP, POSTN, STRN3, DHH, MBD3, ERRFI1"
213,GO:0032418,4,32,29,"BLOC1S1, KIF5B, MYH9, RAB3A, TFEB, SPAG9, PLEKHM1, HDAC6, PLEKHM2, SNAPIN, FAM98A, RNF167, VPS33B, TMEM106B, BORCS6, LAMTOR1, KLC2, VPS33A, KXD1, HPS6, NDEL1, RAB34, PIP4P1, SYTL4, BORCS5, BORCS7, FLCN, BLOC1S2, BORCS8"
214,GO:0032502,1,18,12,"COMT, IL11RA, TWIST1, MKKS, COLEC11, NSRP1, SLC7A6OS, TWIST2, PTF1A, FIGLA, SCX, BHLHA9"
215,GO:0032526,5,43,37,"ASCL1, BMP6, CD38, CDKN2D, CTSH, CYP26A1, GATA6, GJB2, HSD17B2, IGF2R, IGFBP2, IGFBP7, MICB, MMP2, PTCH1, RARA, RARG, RBP4, RXRA, RXRB, RXRG, SREBF1, TFRC, TIE1, WNT8A, WNT8B, WNT9B, NCOA1, ALDH1A2, LRAT, TRIM16, DKK1, GDAP1, DNAAF2, OVCA2, ASXL1, ACER2"
216,GO:0032781,4,25,24,"ALDOB, ATP1B1, ATP1B2, ATP1B3, FGF10, DNAJB2, DNAJB1, MYBPC3, MYL3, MYL4, PFN1, PFN2, TNNT2, TPM1, RGN, AHSA1, GABARAPL2, DNAJC9, TOR1AIP1, CHTOP, DNAJB11, DNAJC10, DNAJC24, TOR1AIP2"
217,GO:0032870,5,38,36,"ADRA2A, AVPR1A, AVPR1B, AVPR2, CCKAR, CYP11B1, CYP11B2, FOSB, GHR, GNRHR, GPR22, HCRTR1, HCRTR2, IGFBP2, IGFBP7, OXTR, ROBO2, SLIT3, STAT3, STAT5B, UCP1, UCP3, NCOA3, NCOA1, SOCS2, CACNA1H, SLIT2, RAMP2, RAMP1, RAMP3, NCOA2, NPFFR2, INPP5K, NPFFR1, QRFPR, FFAR4"
218,GO:0032880,5,81,63,"ADCYAP1, PARP1, ARHGDIA, ARHGDIG, BCL2, CCNE1, CSNK1E, DVL1, DVL3, CELSR2, FKBP1A, HSP90AA1, HSP90AB1, INS, ITGB3, KRT5, AFDN, NKX3-1, SLC26A4, MAPK8, PTCH1, SIX1, TRIM21, SYCP1, TESK1, TPR, SUMO1, VIP, TRIM25, PICALM, CAMK1, STX10, WASL, USP8, CCNE2, RAB9A, DNAJB6, STX6, TRIM22, RACK1, AAK1, KDM1A, MYCBP2, PLEKHM2, UFL1, RSL1D1, B9D1, VPS4A, WDPCP, TRIM17, RAB14, SIX4, FBXW7, TMEM231, BORA, TRIM46, ATCAY, TRIM5, TRIM6, KHDC3L, BMPER, C9orf72, OOEP"
219,GO:0033365,5,16,15,"ANK2, BBS2, BBS4, BICD1, CNGB1, PAX6, CSRP3, CROCC, TCIRG1, CEP250, INTU, CNTLN, COG3, COG7, GRXCR2"
220,GO:0033574,5,33,29,"AVP, BGLAP, TSPO, CA9, CAD, CALR, CBL, NQO1, EDN1, EPO, GBA1, MSTN, GPI, HMGCS2, HOXA9, HOXA10, HSF1, KCNJ11, MTAP, NASP, NKX3-1, PSPH, RPS6KB1, SRD5A2, TBXA2R, THBS1, CFLAR, HOXB13, XRN1"
221,GO:0033627,3,39,32,"EXT1, FBN1, ICAM1, ITGA6, ITGA1, ITGA2, ITGA2B, ITGA3, ITGA4, ITGA5, ITGA7, ITGA9, ITGAD, ITGAE, ITGAL, ITGAM, ITGAV, ITGAX, ITGB1, ITGB2, ITGB3, ITGB4, ITGB5, ITGB6, ITGB7, ITGB8, ADAM17, VTN, ITGA10, ITGA8, ADAM9, ITGA11"
222,GO:0034097,4,46,45,"AANAT, ACP5, AVPR2, BCL2, BCL2L1, CDKN2B, COL3A1, COMT, DDOST, IL6R, IL6ST, PDX1, ITIH4, KCNJ8, LIFR, MCL1, CITED1, NFKB1, NFKB2, OXTR, PML, PPP3CB, RARA, REL, RELA, RELB, SELE, SELL, SELP, SKIL, SRF, STAT1, TIMP1, TIMP2, TIMP3, TIMP4, TYMS, SCGB1A1, MAPKAPK3, TNFRSF11A, ALDH1A2, OSMR, MAPKAPK2, CD274, CXCL16"
223,GO:0034113,4,31,30,"CD1D, CD2, CD47, CD58, ITGA4, ITGA5, ITGA7, ITGAD, ITGAM, ITGAV, ITGAX, ITGB1, ITGB2, ITGB3, ITGB7, CD200, NINJ1, NRCAM, PTPRC, THY1, VCAM1, MADCAM1, LILRB2, PARVA, PERP, JAM3, CD200R1, SIRPA, IZUMO1, GLDN"
224,GO:0034220,5,121,80,"ANXA6, ATP2A1, ATP2A2, ATP2A3, ATP2B1, ATP2B2, ATP2B3, ATP2B4, ATP4A, ATP7B, CHRNA1, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA7, CHRNB1, CHRNB2, CHRNB3, CHRNB4, CHRND, CHRNE, CHRNG, CLCA1, CLCN5, CYBB, GJA1, GRIA1, GRIA2, GRIA3, GRIA4, GRID2, GRIK1, GRIK2, GRIK3, GRIK4, GRIK5, HTR3A, KCNK3, LASP1, P2RX4, ATP8B1, PLP2, S100A6, SLC12A1, CHRNA6, HTR3B, CLCA2, GJC1, ATP8A1, WWP1, TMC6, CLCA4, ATP11B, NEDD4L, ATP13A2, NOX1, PLLP, TPCN1, ANO1, CHRNA9, CHRNA10, ANO2, ATP10A, ATP8B2, ATP10D, CHRFAM7A, GJD3, SLC9B2, TMC8, TMC4, HTR3C, ANO6, HTR3D, ANO5, TPCN2, NALCN, SLC24A5, HTR3E, ATP11C"
225,GO:0034389,5,17,14,"AUP1, PPIA, PPID, PTGFRN, RAB3GAP1, RAB18, SPART, FAF2, DDHD2, BSCL2, CIDEC, PNPLA3, TBC1D20, PLIN5"
226,GO:0034394,5,32,27,"ANGPT1, ANK2, ARF6, CTNNB1, FCN1, FGF7, FGF10, FLNA, STX4, USP4, VCL, WNT11, AP3B1, RAB11A, PTPRU, FBLN5, GGA2, GGA3, MESD, ASTN2, GGA1, VPS54, CD177, NLGN2, RIC3, JAM3, GPIHBP1"
227,GO:0034446,4,46,43,"ABL1, RHOA, AXL, BRAF, EFNA1, EPHA1, EPHB3, FER, FN1, ILK, ITGA4, ITGAV, ITGB3, ITGB7, LAMA5, LAMB1, LAMC1, PIK3R1, PXN, RAB1A, RAC1, SRC, TEK, TYRO3, FZD4, FZD7, ITGA8, VAMP3, LPXN, KIF14, MERTK, FERMT2, BVES, SRGAP2, PARVB, AP1AR, PARVA, NTN4, PARVG, MICALL2, SRCIN1, FERMT3, ANTXR1"
228,GO:0034599,5,95,85,"ABL1, PARP1, AIF1, ALDH3B1, NUDT2, ARNT, ATF4, ATP2A2, ATF2, NQO1, EDNRA, EIF2S1, STX2, ETV5, FANCC, FANCD2, FOXO1, FOXO3, G6PD, GJB2, GPX5, GPX7, GSR, HIF1A, HSPA1A, HSPA1B, MGAT3, ABCC1, MSRA, NAGLU, NFE2L2, NME2, NR4A2, PRKN, PENK, PPIA, PRKAA1, PRKAA2, PRKD1, MAPK8, PYCR1, RAD52, SLC1A1, SNCA, SOD2, STAU1, STX4, PRDX2, PRKRA, KAT2B, LONP1, KEAP1, CCS, DHRS2, ARL6IP5, PPARGC1A, PRDX3, PARK7, SIRT2, SETX, ATP13A2, SLC7A11, PRDX5, STAU2, HTRA2, PYCR2, RWDD1, BRF2, SELENOS, SELENON, TBC1D24, PINK1, PRR5L, ZC3H12A, HM13, SESN2, SLC4A11, PNPT1, LRRK2, CHCHD4, CPEB2, SRXN1, VKORC1L1, SUMO4, GPX8"
229,GO:0034605,5,52,42,"CDKN1A, CETN1, DAXX, EIF2S1, FGF1, HDAC2, HMOX1, HSF1, HSPA1A, HSPA1B, HSPA6, HSP90AA1, HSP90AB1, DNAJB1, IL1A, CXCL10, IRAK1, LYN, MAPT, ATXN3, NF1, PRKACA, PTGS2, ST8SIA1, STAC, THBS1, TPR, SUMO1, VCP, TRPV1, YWHAE, BAG3, HDAC6, PDCD6, STUB1, SLU7, HTRA2, ANO1, TRPV4, CLPB, DHX36, SCARA5"
230,GO:0034612,5,30,26,"ADAM10, CASP3, CASP8, CHI3L1, ENDOG, IGBP1, JAK2, AFF3, MAP2K7, PTGS2, RPS6KB1, SELE, SMPD1, TUBA1A, MAP4K3, RIPK1, ADAM9, TNFRSF11A, SPHK1, ADIPOQ, UBD, TRIM32, NUB1, CXCL16, YTHDC2, NMNAT3"
231,GO:0034976,4,93,79,"ABL1, ALOX15, ATF3, ATF4, ATP2A1, ATP2A2, TMEM258, CEBPB, CFTR, ATF6B, DDIT3, EIF2S1, ERN1, PDIA3, HSPA5, CXCL8, JUN, KCNJ8, MARCKS, DNAJB9, MAP3K5, NCK1, P4HB, PRKN, PIK3R1, PIK3R2, PPP2CB, RASGRF1, RASGRF2, THBS1, THBS4, HSP90B1, TRAF2, WFS1, XBP1, MBTPS1, TNFRSF10B, EIF2B5, EIF2AK3, PDIA4, HERPUD1, SEC16A, BCL2L11, CERT1, PDIA6, BCAP31, FLOT1, NOD1, HYOU1, USP19, OS9, FICD, ATF6, ERP44, UFL1, TARDBP, PPP1R15A, GORASP2, AFF4, UBQLN1, NRBF2, ERO1A, MBTPS2, UFC1, UFM1, DNAJC10, TRIB3, NOD2, CREB3L2, DDRGK1, UBA5, CDK5RAP3, CREB3L3, PPP1R15B, CREB3L1, SGF29, ERP27, ANKS4B, NHLRC1"
232,GO:0035019,4,54,52,"ASCL2, BCL9, BMPR1A, BRAF, ZFP36L2, CDX2, FGF4, FGF10, GATA2, HES1, RBPJ, KIT, LIF, LIG4, LRP5, NODAL, POU5F1, RAF1, REST, SFRP1, SKI, SOX2, SOX4, SOX9, STAT3, VPS72, KLF10, NR2E1, WNT7A, SMC1A, CUL4A, LDB1, LDB2, NOG, MED14, KLF4, MED21, MED17, MED27, MED7, MED12, MED6, YAP1, NIPBL, MED15, RIF1, SALL4, NKAP, NANOG, MED28, MED30, BCL9L"
233,GO:0035094,3,38,36,"ABAT, ATP1A2, AVP, BCL2, CASP3, CHRNA1, CHRNA2, CHRNA3, CHRNA4, CHRNA5, CHRNA7, CHRNB2, CHRNB3, CNR1, DRD2, EDN1, GABBR1, HDAC2, HMOX1, IGF1R, IL13, PDX1, KCNK1, MMP2, ND4, PENK, MAPK1, SLC6A3, TACR1, VCAM1, CHRNA6, HOMER1, SLC7A11, PPP1R9B, LYPD1, GNAT3"
234,GO:0035264,3,87,71,"APBA1, APBA2, AR, ATM, ATRX, ZFP36L1, CDKN1C, COL3A1, COMP, COMT, ATN1, CELA1, EP300, ERCC1, ERCC2, ERCC6, EXT1, FOSL2, MTOR, G6PC1, KAT2A, GHRH, HOXA5, IHH, NOTCH2, NPR2, PLAG1, PLEC, PTPN11, RARA, RARB, RARG, RBBP6, SCNN1B, STIL, SLC1A2, SMO, SOS1, SPTBN2, TAF10, TAL2, TP53, XRCC2, ZFX, HESX1, LARGE1, ZMPSTE24, KLF2, PPP1R13L, TMED2, ATF5, WDTC1, TNS2, FKBP8, WWTR1, GIGYF2, ETNK2, SMPD3, WDR11, HEG1, WDR48, PLEKHA1, TBL1XR1, PALB2, RMI1, CTC1, CCM2, ARID5B, SLITRK1, ODAD3, PRICKLE1"
235,GO:0035265,3,22,17,"ACVR2B, BCL2, CGA, FGF8, FGFR2, FXN, IL7, SMAD2, PTPN11, STK3, STK4, CACNA2D2, YAP1, EHMT2, DLL1, NLGN4X, GJE1"
236,GO:0035556,5,371,289,"ADCY3, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADRA1B, ADRA1A, AGTR2, AKT1, AKT2, APBB2, BLK, BMX, BTK, CAMK4, CD80, CISH, ACKR2, CRKL, MAPK14, DGKA, DGKB, DAPK1, DAPK3, DCX, DDX3X, DMRT1, DVL1, DVL2, DVL3, ECT2, ERBB2, FER, FYN, MKNK2, CXCL1, GSK3B, GUCY2C, HCK, HCLS1, NRG1, HMOX1, HSPB1, IGFBP5, CXCL8, INPP5D, IRAK1, IRAK2, ITK, JAK1, JAK2, JAK3, KIT, STMN1, LCP2, LEP, LYN, SMAD2, SMAD4, MARK1, MARK3, MC1R, MCF2, MDK, MAP3K3, MAP3K4, MTCP1, MYO9A, NFATC1, NOTCH2, PAK1, PAK2, PAK3, PDPK1, PLCL1, PLCG2, PLXNB1, PPP1R1A, PRKAR1A, PRKAR2A, PRKAR2B, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PRKCH, PRKCI, PKN1, PKN2, PRKD1, PRKCQ, PRKCSH, PRKCZ, MAPK1, MAPK3, MAPK4, MAPK6, MAPK7, MAPK11, MAPK13, PSEN1, PSEN2, PTPN6, MAP4K2, RAC1, RAC3, RASA1, RASA2, RELA, RGS7, RPS6KA1, RPS6KA2, RPS6KA3, S100A1, MAPK12, SDCBP, SGK1, ITSN1, SHC1, SIPA1, SRC, SRPK1, SRPK2, SS18, STK3, STK4, SYK, TEC, TFRC, TGFA, TGFBR1, TGFBR3, TUFT1, TYK2, TYROBP, VAV1, LAT2, YWHAE, ZAP70, MAP3K12, SCG2, MAPKAPK3, HMGA2, TCL1A, ANP32A, MAP4K3, DGKZ, DGKD, CAMK1, MKNK1, PLA2G4C, SOCS1, RIPK1, RGS11, RGS9, SOCS2, SPHK1, SQSTM1, RPS6KA4, KALRN, SOCS3, DGKI, DLG5, RPS6KA5, MAPKAPK2, ITGB1BP1, SOCS6, MAP4K4, SH3BP5, NRG2, TCL1B, RGS6, SOCS5, DEPDC5, RAPGEF2, TLK1, OXSR1, AKT3, ZBTB33, SH2B3, SGK2, PATJ, NET1, PAK4, CLEC4M, NOD1, RAPGEF3, SH2B2, RRAGA, NRG3, MAP3K2, TRAF3IP2, PPP1R17, TLK2, MAP4K5, MAP4K1, IRAK3, AKAP11, STK38, CNKSR2, STK38L, TNIK, MAST2, PASK, SIK2, DNMBP, GRIP1, DAPK2, SGK3, PRKD3, FKBP8, SHC2, PRKD2, SH2B1, WSB1, PLEK2, LATS2, LAT, SDCBP2, STK39, BLNK, PKN3, CD209, SOCS7, PNPLA8, ARHGEF4, IRAK4, PLCE1, PRKAG2, DCDC2, ASB1, ASB4, ASB2, NLK, CAB39, SHC3, PRKAG3, TREM1, TERF2IP, DDIT4, LAX1, SIRPG, DEPDC1, ADCY10, PAG1, FMN2, PAK6, PAK5, PREX1, MARK4, NOD2, DEPTOR, PINK1, WNK1, WNK4, WNK3, WNK2, CCDC68, POLR2M, CAB39L, HASPIN, PPP1R1B, NLRC5, CAMKK1, PLCD4, MASTL, PLCZ1, DEPDC7, SPSB4, RP1L1, PLCD3, LRRK2, SOCS4, CD200R1, ASB6, ASB7, ASB9, SIK1, DAB2IP, DGKH, ADCY4, PIKFYVE, MAPK15, MAGI3, DCDC1, SHC4, MYZAP"
237,GO:0035640,3,20,18,"ABAT, ABL2, AGTR2, COMT, CRHR1, BRINP1, GIP, HTR1A, ITGA3, ATXN3, KMT2A, NAGLU, NDP, NOG, EIF4A3, CHL1, LRRK2, LRRTM1"
238,GO:0035902,3,23,21,"NR0B1, CRH, CYP1A1, ERCC1, PTK2B, FOS, GPI, PITX3, REN, SOD2, TFF1, TH, TPH1, UGT8, HDAC6, BRD1, CERS2, GAL, GLTP, PPP1R9B, UCN3"
239,GO:0035924,5,32,26,"AKT1, ANXA1, MAPK14, EGR3, ERN1, FLT1, FLT4, GAS1, NR4A1, HSPB1, KDR, MT1G, NOTCH1, PRKD1, MAP2K3, VCAM1, NRP1, SPHK1, MAPKAPK2, ITGB1BP1, SPRY2, RAMP2, PRKD2, DLL4, SEMA6A, DAB2IP"
240,GO:0035994,4,19,18,"MAPK14, DMD, EDN1, FOS, GPI, GSN, NFKB1, NFKBIA, NPPA, PIK3CA, RAF1, RELA, RYR2, SLC8A1, SLC9A1, TCAP, ANKRD1, ANKRD23"
241,GO:0036211,5,90,75,"ABL1, ABL2, PARP1, PARP4, AKT2, CDC34, CHRM3, CPE, CSNK1G3, EZH2, GGCX, HDAC2, LOX, LOXL2, MAN2B1, MANBA, KMT2A, MMP15, MSRA, NEDD8, PHEX, PHKA2, PIGH, PLAT, PLOD2, PRKDC, RABGGTA, RABGGTB, RPN2, ST3GAL1, TGM1, TGM3, TSG101, UBA52, UBA7, UBE2D2, UBE2D3, UBE2I, UBE2L3, YES1, ST8SIA4, ST8SIA2, UBL4A, BAP1, AP3B1, UBA3, UBE2M, USP6, UBE2L6, MCRS1, SLC35A1, RIPK3, WWP2, B4GALT7, STK38, SEPHS1, ICMT, PADI4, FBXL2, FBXW2, FBXO2, FBXO22, GNMT, UBE2S, USP25, ERO1A, NAGPA, LCMT1, LIPT1, UEVLD, RIMKLB, UBL5, FBXO11, PPP4R2, RIMKLA"
242,GO:0039702,5,22,20,"CHMP1A, TSG101, VPS4B, PDCD6IP, CHMP2B, VPS4A, CHMP2A, VPS28, CHMP5, CHMP3, VPS37C, CHMP1B, CHMP6, VPS37B, CHMP7, CHMP4C, MVB12A, CHMP4B, VPS37A, VPS37D"
243,GO:0040014,5,24,24,"APP, FOSL2, GAMT, GHR, NPPC, NPY1R, PIK3CA, SOD1, STAT3, STAT5A, STAT5B, GDF5, ATRN, HDAC3, SGPL1, CACNA2D2, ZMPSTE24, AFG3L2, HTRA2, PRLH, MBD5, FTO, MFSD2A, GPAT4"
244,GO:0042026,3,25,24,"B2M, CRYAA, CRYAB, FKBP1A, FKBP1B, DNAJB2, DNAJA1, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA5, HSPA6, HSPA8, HSPA9, HSPB1, HSPB2, HSP90AA1, HSPD1, HSPA13, DNAJA2, HSPA14, DNAJA4, HSPB6"
245,GO:0042060,4,71,62,"ALOX15, AQP1, DST, SCARB1, CDKN1A, COL3A1, DRD5, DSP, ERBB2, ERBB3, EREG, EVPL, EXT1, FGF1, FGF2, FGF10, FN1, GATA4, NRG1, IGF1, INS, ITGB3, ITGB6, KRT6A, SMAD3, NF1, NFATC1, NOTCH2, NOTCH4, PAK1, PDGFA, PDGFRA, PLEC, PPARA, PPARD, PPL, PPP3CA, PTK7, RAF1, SDC4, SLC11A1, SMPD1, SPRR3, TGFB2, TGFBR1, TPM1, WNT5A, PLPP3, CFLAR, NOG, YAP1, MACF1, SCRIB, POU2F3, FGFR1OP2, EPB41L4B, CORO1B, MYOZ1, FKBP10, DCBLD2, NLRP6, MIA3"
246,GO:0042110,5,55,50,"ADA, CASP8, CD2, CD3E, CD3G, CD4, CD7, CD8A, CD8B, CD28, CD80, CD86, CD44, DDOST, DPP4, FKBP1A, HSPD1, IL4, IRF4, ITK, LAG3, LY9, SMAD3, MFAP3, NCK1, PIK3CD, PIK3CG, PPP3CA, PPP3CB, PTPRC, WAS, ZAP70, NCK2, CUL4A, TNFSF14, CD84, RAB29, RBX1, RASGRP1, KIF13B, ICOSLG, DCAF12, LAT, FOXP3, AZI2, CLEC7A, TREML2, CD276, SLA2, SLAMF6"
247,GO:0042113,5,34,31,"CXCR5, BST2, BTK, CASP8, MS4A1, CD22, CD86, CD40, CD79A, CHRNA4, CHRNB2, EPHB2, HSPD1, IGBP1, PHB1, PIK3CD, PRKCB, LAT2, ZAP70, AKAP17A, SKAP2, HDAC9, HDAC4, HDAC5, RASGRP1, MALT1, PHB2, ICOSLG, LAX1, BANK1, TXLNA"
248,GO:0042116,5,20,14,"EDN2, FCER2, IL4, IL13, SLC11A1, TLR1, TLR4, PLA2G10, JMJD6, STK39, PLA2G3, HAMP, CRTC3, WNK4"
249,GO:0042127,4,136,109,"JAG1, AGT, AGTR1, ALK, AMBN, AMELX, BIRC2, XIAP, APOBEC1, AVPR1B, BCL6, PRDM1, BMPR2, BRAF, TSPO, CCND3, CHEK1, CLU, DVL2, E2F4, CELA1, EPS15, ERBB3, FES, FOXM1, NR5A2, FUT3, GRPR, GUCY2C, HRAS, IL9R, INHA, CXCL10, JAG2, JUN, JUNB, JUND, JUP, KCNH1, KIT, LTK, MAFG, CXCL9, MITF, NFKBIA, NOS2, PF4, PKD2, PLA2G4A, PLAU, PTGER2, PTGS1, PTK2, RPA3, CXCL11, SGK1, SHH, SIX3, SOS1, SOX9, SQLE, STAT1, STAT2, STAT3, STAT4, STAT5A, STAT5B, STAT6, TAL1, TFAP2B, TFAP2C, TGFB1, TGFB2, TGFB3, TGFBR2, LGR5, PIAS1, KSR1, ARHGEF2, NUAK1, SGK2, TOPORS, CFDP1, CIB1, TXNIP, PDS5B, SIRT1, RBFOX2, SLC7A11, SGK3, GNL3, CHST11, MZB1, GHRL, FANCL, TRAPPC14, RNF126, CCDC88A, GKN1, CHRNA10, BIRC6, MEAK7, ACE2, BIRC7, PPP1R9B, EGLN3, PLCD3, EID2, USP17L2"
250,GO:0042157,5,17,11,"APOA4, APOC1, APOC3, MTTP, OLR1, PPARA, APOL1, NPC1L1, APOM, APOA5, PCSK9"
251,GO:0042246,4,21,17,"APOD, CDKN1A, FGF10, GAP43, IGFBP1, MDK, NINJ1, NOTCH1, PLG, KLK6, PTN, PTPN12, SOX2, TEC, TXK, ADAM15, APOA5"
252,GO:0042254,5,28,22,"BYSL, GLUL, NVL, RPLP0, RPS28, XPO1, CUL4B, CUL4A, MYBBP1A, BOP1, MTG2, RRP7A, GNL2, ZNF593, GNL3L, RRN3, DHX37, DDX31, GRWD1, LTV1, GTPBP10, NAF1"
253,GO:0042391,3,75,60,"ASIC2, ASIC1, ACTN2, ATP1A4, HCN2, CAV3, CHRNA1, CHRNA3, CHRNA4, CHRNA7, CHRNB1, DLD, DLG1, GABRB1, GABRB2, GABRB3, GABRD, GABRP, GABRR1, GABRR2, GLRA1, GLRB, GRIK3, GRIN1, HTR3A, KCNA1, KCNA5, KCNH1, KCNH2, KCNJ11, KCNMA1, KIF5B, NEDD4, SLC1A6, GLRA3, SLC4A4, CACNA1H, CACNA1G, HTR3B, RIMS2, HCN4, WWP2, BVES, RIMS1, NEDD4L, NTSR2, RANGRF, CHRNA9, GABRQ, CHRNA10, HCN3, SLC39A8, CHRFAM7A, LRRK2, KCNH8, HTR3C, HTR3D, HTR3E, HCN1, SLC26A5"
254,GO:0042476,5,30,21,"AQP1, AQP5, AQP6, RHOA, BMP4, COL1A2, FGF8, FGFR2, ID3, INHBA, LAMB1, PAX9, PHEX, PITX2, SRC, TGFB2, TGFB3, TUFT1, AXIN2, BCOR, WNT10A"
255,GO:0042542,5,36,34,"AREG, BAK1, BCL2, CAPN2, CASP3, CAT, COL1A1, CRK, CRYAB, PTK2B, FKBP1B, HBA1, HBA2, HBB, HMOX1, HP, KCNA5, MMP2, ND5, PPP2CB, SDC1, SOD1, SOD2, STAT1, UBE3A, FOSL1, STK24, ADAM9, STK25, TXNIP, PRDX3, SIRT1, STK26, PPP1R15B"
256,GO:0042554,5,24,20,"ACP5, ALOX12, CYBA, CYBB, EDN1, NCF2, NCF4, SOD1, SOD2, SH3PXD2A, NOXA1, NOX1, DUOX2, NOX4, NOX3, DUOX1, NOX5, NOXO1, SH3PXD2B, NCF1"
257,GO:0042593,4,110,93,"ADCY8, ADRA2A, AKT1, ALOX5, BAD, BGLAP, CAV3, CEBPA, CNR1, CRY1, CRY2, CYP11B1, DBH, DHPS, FABP5, FGFR4, FOSL2, G6PC1, GCG, GCGR, GCK, GCKR, GPI, FFAR1, FFAR2, FOXA1, HNF4A, IGFBP5, IL6, INS, INSR, IRS1, KCNB1, LEP, LEPR, MTNR1B, NEUROD1, NGFR, OAS1, PAX6, PCK1, PDK2, PDK4, PFKM, POMC, PPARG, PRCP, PRKAA1, PRKAA2, PTCH1, PTPN2, PTPN11, PYGL, RBP4, RPS6, SGCB, SLC2A4, SLC16A1, SOX4, STAT3, STK11, HNF1A, TCF7L2, USF1, WFS1, CSRP3, KLF7, CCN4, ADIPOQ, RPH3AL, RRAGA, PARK7, BACE2, MLXIPL, ADIPOR1, CYB5R4, SIRT6, SELENOT, INPP5K, APPL2, MBD5, NCOA5, G6PC2, TRPV4, ASPSCR1, ADIPOR2, RMI1, TSC22D4, SESN2, MCU, ACSM2A, SESN3, CRTC2"
258,GO:0042594,5,37,35,"ACADM, ACAT1, ADM, ADSL, CAD, CBL, CPS1, DDIT3, FOXO3, GCGR, GIP, GPT, HCRT, HMGCS2, FOXK2, PCK1, PCK2, PDK4, PFKFB1, SSTR1, SSTR2, SSTR3, ZFP36, ULK1, GNPAT, YARS1, ULK2, TBC1D5, PPARGC1A, ULK3, UGT1A1, BCAS3, UCN3, ADSS1, FOXK1"
259,GO:0042692,4,16,12,"IFRD1, NINJ1, RORA, SMARCD3, HIRA, ZNHIT1, GLMN, SYNE1, ASF1A, SEMA4C, WNT5B, HDGFL2"
260,GO:0042744,5,27,26,"APOA4, CAT, GPX3, HBA1, HBA2, HBM, HBB, HBD, HBE1, HBG1, HBG2, HBQ1, HBZ, LPO, MPO, PRDX1, PRDX2, TPO, PXDN, EPX, PRDX4, PRDX3, PRDX5, DUOX2, DUOX1, PXDNL"
261,GO:0042752,3,64,61,"ADCY1, CDK1, CRY1, CRY2, CSNK1D, CSNK1E, DDB1, DRD4, EZH2, MTOR, GSK3B, HNF4A, HNRNPD, ID2, NONO, PER1, PML, PPARA, PPARG, PPP1CA, PPP1CB, PPP1CC, PRKAA1, PRKAA2, PRKCG, PRKDC, MAPK8, MAPK9, PROX1, RORB, SFPQ, SIAH2, KLF10, TOP2A, UBE3A, USP7, USP9X, BHLHE40, HDAC3, PER2, TIMELESS, BTRC, ROCK2, MAGED1, NR1D1, CLOCK, NR1D2, NR1H3, ATG7, PPARGC1A, KDM2A, TARDBP, OPN3, FBXL3, SIRT6, MAGEL2, PSPC1, FBXW7, CCAR2, SPSB4, OPN4"
